,Unnamed: 0,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%),yearly return differential (%)
1874,1874,RSI,PH,2010-01-01/2023-01-01,0.3,XLI,14.085833333333335,14.085833333333335,0.0
1875,1875,RSI,PAYX,2010-01-01/2023-01-01,0.3,S&P 500,13.239166666666668,13.239166666666668,0.0
1876,1876,RSI,PAYC,2010-01-01/2023-01-01,0.3,S&P 500,49.30499999999999,49.30499999999999,0.0
1877,1877,RSI,PYPL,2010-01-01/2023-01-01,0.3,XLK,25.40142857142857,25.40142857142857,0.0
1878,1878,RSI,PNR,2010-01-01/2023-01-01,0.3,XLI,9.185833333333333,9.185833333333333,0.0
1879,1879,RSI,PEP,2010-01-01/2023-01-01,0.3,XLP,8.650833333333333,8.650833333333333,0.0
1880,1880,RSI,PFE,2010-01-01/2023-01-01,0.3,XLV,10.428333333333333,10.428333333333333,0.0
1881,1881,RSI,PCG,2010-01-01/2023-01-01,0.3,XLU,-6.06,-6.06,0.0
1882,1882,RSI,PM,2010-01-01/2023-01-01,0.3,XLP,6.463333333333334,6.463333333333334,0.0
1883,1883,RSI,PSX,2010-01-01/2023-01-01,0.3,XLE,10.504999999999999,10.504999999999999,0.0
1884,1884,RSI,PNW,2010-01-01/2023-01-01,0.3,XLU,5.918333333333334,5.918333333333334,0.0
1885,1885,RSI,PXD,2010-01-01/2023-01-01,0.3,XLE,15.528333333333334,15.528333333333334,0.0
1886,1886,RSI,PNC,2010-01-01/2023-01-01,0.3,XLF,11.125,11.125,0.0
1887,1887,RSI,POOL,2010-01-01/2023-01-01,0.3,XLY,28.412499999999998,28.412499999999998,0.0
1888,1888,RSI,PPG,2010-01-01/2023-01-01,0.3,XLB,13.152499999999998,13.152499999999998,0.0
1889,1889,RSI,PPL,2010-01-01/2023-01-01,0.3,S&P 500,1.3158333333333334,1.3158333333333334,0.0
1890,1890,RSI,PFG,2010-01-01/2023-01-01,0.3,S&P 500,11.293333333333335,11.293333333333335,0.0
1891,1891,RSI,PG,2010-01-01/2023-01-01,0.3,XLP,7.940000000000001,7.940000000000001,0.0
1892,1892,RSI,PGR,2010-01-01/2023-01-01,0.3,S&P 500,16.703333333333333,16.703333333333333,0.0
1893,1893,RSI,PLD,2010-01-01/2023-01-01,0.3,XLRE,14.600000000000001,14.600000000000001,0.0
1894,1894,RSI,PRU,2010-01-01/2023-01-01,0.3,XLF,7.226666666666667,7.226666666666667,0.0
1895,1895,RSI,PEG,2010-01-01/2023-01-01,0.3,XLU,6.258333333333333,6.258333333333333,0.0
1896,1896,RSI,PTC,2010-01-01/2023-01-01,0.3,S&P 500,18.526666666666667,18.526666666666667,0.0
1897,1897,RSI,PSA,2010-01-01/2023-01-01,0.3,XLRE,11.919166666666664,11.919166666666664,0.0
1898,1898,RSI,PHM,2010-01-01/2023-01-01,0.3,XLY,17.41333333333333,17.41333333333333,0.0
1899,1899,RSI,QRVO,2010-01-01/2023-01-01,0.3,S&P 500,12.727142857142857,12.727142857142857,0.0
1900,1900,RSI,PWR,2010-01-01/2023-01-01,0.3,S&P 500,20.4475,20.4475,0.0
1901,1901,RSI,QCOM,2010-01-01/2023-01-01,0.3,XLK,12.123333333333335,12.123333333333335,0.0
1902,1902,RSI,DGX,2010-01-01/2023-01-01,0.3,S&P 500,8.790833333333333,8.790833333333333,0.0
1903,1903,RSI,RL,2010-01-01/2023-01-01,0.3,S&P 500,4.499999999999999,4.499999999999999,0.0
1904,1904,RSI,RJF,2010-01-01/2023-01-01,0.3,S&P 500,17.313333333333333,17.313333333333333,0.0
1905,1905,RSI,RTX,2010-01-01/2023-01-01,0.3,XLI,7.039999999999999,7.039999999999999,0.0
1906,1906,RSI,O,2010-01-01/2023-01-01,0.3,XLRE,7.4075,7.4075,0.0
1907,1907,RSI,REG,2010-01-01/2023-01-01,0.3,XLRE,5.833333333333333,5.833333333333333,0.0
1908,1908,RSI,REGN,2010-01-01/2023-01-01,0.3,XLV,39.03916666666667,39.03916666666667,0.0
1909,1909,RSI,RF,2010-01-01/2023-01-01,0.3,S&P 500,12.877499999999998,12.877499999999998,0.0
1910,1910,RSI,RSG,2010-01-01/2023-01-01,0.3,S&P 500,13.737499999999999,13.737499999999999,0.0
1911,1911,RSI,RMD,2010-01-01/2023-01-01,0.3,S&P 500,19.02,19.02,0.0
1912,1912,RSI,RVTY,2010-01-01/2023-01-01,0.3,S&P 500,17.891666666666666,17.891666666666666,0.0
1913,1913,RSI,RHI,2010-01-01/2023-01-01,0.3,S&P 500,13.196666666666665,13.196666666666665,0.0
1914,1914,RSI,ROK,2010-01-01/2023-01-01,0.3,S&P 500,14.51,14.51,0.0
1915,1915,RSI,ROL,2010-01-01/2023-01-01,0.3,S&P 500,19.488333333333333,19.488333333333333,0.0
1916,1916,RSI,ROP,2010-01-01/2023-01-01,0.3,XLI,17.92666666666667,17.92666666666667,0.0
1917,1917,RSI,ROST,2010-01-01/2023-01-01,0.3,XLY,19.131666666666668,19.131666666666668,0.0
1918,1918,RSI,RCL,2010-01-01/2023-01-01,0.3,S&P 500,9.635833333333334,9.635833333333334,0.0
1919,1919,RSI,SPGI,2010-01-01/2023-01-01,0.3,XLF,22.860833333333332,22.860833333333332,0.0
1920,1920,RSI,CRM,2010-01-01/2023-01-01,0.3,XLK,19.638333333333332,19.638333333333332,0.0
1921,1921,RSI,SBAC,2010-01-01/2023-01-01,0.3,XLRE,20.883333333333336,20.883333333333336,0.0
1922,1922,RSI,SLB,2010-01-01/2023-01-01,0.3,XLE,0.28250000000000003,0.28250000000000003,0.0
1923,1923,RSI,STX,2010-01-01/2023-01-01,0.3,S&P 500,19.5525,19.5525,0.0
1924,1924,RSI,SEE,2010-01-01/2023-01-01,0.3,XLB,11.1325,11.1325,0.0
1925,1925,RSI,SRE,2010-01-01/2023-01-01,0.3,XLU,10.323333333333332,10.323333333333332,0.0
1926,1926,RSI,NOW,2010-01-01/2023-01-01,0.3,XLK,33.997,33.997,0.0
1927,1927,RSI,SHW,2010-01-01/2023-01-01,0.3,XLB,22.8075,22.8075,0.0
1928,1928,RSI,SPG,2010-01-01/2023-01-01,0.3,XLRE,6.551666666666667,6.551666666666667,0.0
1929,1929,RSI,SWKS,2010-01-01/2023-01-01,0.3,S&P 500,22.860833333333332,22.860833333333332,0.0
1930,1930,RSI,SJM,2010-01-01/2023-01-01,0.3,S&P 500,7.632499999999999,7.632499999999999,0.0
1931,1931,RSI,SNA,2010-01-01/2023-01-01,0.3,S&P 500,15.125,15.125,0.0
1932,1932,RSI,SEDG,2010-01-01/2023-01-01,0.3,S&P 500,52.152857142857144,52.152857142857144,0.0
1933,1933,RSI,SO,2010-01-01/2023-01-01,0.3,XLU,6.391666666666667,6.391666666666667,0.0
1934,1934,RSI,LUV,2010-01-01/2023-01-01,0.3,S&P 500,15.660833333333331,15.660833333333331,0.0
1935,1935,RSI,SWK,2010-01-01/2023-01-01,0.3,XLI,7.524166666666669,7.524166666666669,0.0
1936,1936,RSI,SBUX,2010-01-01/2023-01-01,0.3,XLY,19.112499999999997,19.112499999999997,0.0
1937,1937,RSI,STT,2010-01-01/2023-01-01,0.3,XLF,7.223333333333334,7.223333333333334,0.0
1938,1938,RSI,STLD,2010-01-01/2023-01-01,0.3,S&P 500,18.565,18.565,0.0
1939,1939,RSI,STE,2010-01-01/2023-01-01,0.3,S&P 500,17.53083333333333,17.53083333333333,0.0
1940,1940,RSI,SYK,2010-01-01/2023-01-01,0.3,XLV,13.924166666666666,13.924166666666666,0.0
1941,1941,RSI,SYF,2010-01-01/2023-01-01,0.3,XLF,7.321250000000002,7.321250000000002,0.0
1942,1942,RSI,SNPS,2010-01-01/2023-01-01,0.3,S&P 500,25.287499999999998,25.287499999999998,0.0
1943,1943,RSI,SYY,2010-01-01/2023-01-01,0.3,XLP,9.544166666666666,9.544166666666666,0.0
1944,1944,RSI,TMUS,2010-01-01/2023-01-01,0.3,S&P 500,20.264166666666664,20.264166666666664,0.0
1945,1945,RSI,TROW,2010-01-01/2023-01-01,0.3,S&P 500,9.7125,9.7125,0.0
1946,1946,RSI,TTWO,2010-01-01/2023-01-01,0.3,XLC,27.427500000000006,27.427500000000006,0.0
1947,1947,RSI,TPR,2010-01-01/2023-01-01,0.3,S&P 500,4.1741666666666655,4.1741666666666655,0.0
1948,1948,RSI,TRGP,2010-01-01/2023-01-01,0.3,S&P 500,18.319166666666668,18.319166666666668,0.0
1949,1949,RSI,TGT,2010-01-01/2023-01-01,0.3,XLY,13.5375,13.5375,0.0
1950,1950,RSI,TEL,2010-01-01/2023-01-01,0.3,XLK,14.784166666666666,14.784166666666666,0.0
1951,1951,RSI,TDY,2010-01-01/2023-01-01,0.3,S&P 500,22.135,22.135,0.0
1952,1952,RSI,TFX,2010-01-01/2023-01-01,0.3,S&P 500,15.248333333333333,15.248333333333333,0.0
1953,1953,RSI,TER,2010-01-01/2023-01-01,0.3,S&P 500,22.999166666666667,22.999166666666667,0.0
1954,1954,RSI,TSLA,2010-01-01/2023-01-01,0.3,XLY,84.30499999999999,84.30499999999999,0.0
1955,1955,RSI,TXN,2010-01-01/2023-01-01,0.3,XLK,17.64583333333333,17.64583333333333,0.0
1956,1956,RSI,TXT,2010-01-01/2023-01-01,0.3,S&P 500,13.0675,13.0675,0.0
1957,1957,RSI,TMO,2010-01-01/2023-01-01,0.3,XLV,23.208333333333332,23.208333333333332,0.0
1958,1958,RSI,TJX,2010-01-01/2023-01-01,0.3,XLY,17.19,17.19,0.0
1959,1959,RSI,TSCO,2010-01-01/2023-01-01,0.3,S&P 500,25.761666666666667,25.761666666666667,0.0
1960,1960,RSI,TT,2010-01-01/2023-01-01,0.3,S&P 500,18.705833333333327,18.705833333333327,0.0
1961,1961,RSI,TDG,2010-01-01/2023-01-01,0.3,S&P 500,22.92916666666667,22.92916666666667,0.0
1962,1962,RSI,TRV,2010-01-01/2023-01-01,0.3,XLF,11.064999999999998,11.064999999999998,0.0
1963,1963,RSI,TRMB,2010-01-01/2023-01-01,0.3,S&P 500,15.8425,15.8425,0.0
1964,1964,RSI,TFC,2010-01-01/2023-01-01,0.3,XLF,6.444166666666667,6.444166666666667,0.0
1965,1965,RSI,TYL,2010-01-01/2023-01-01,0.3,S&P 500,31.08666666666667,31.08666666666667,0.0
1966,1966,RSI,TSN,2010-01-01/2023-01-01,0.3,XLP,15.910833333333331,15.910833333333331,0.0
1967,1967,RSI,USB,2010-01-01/2023-01-01,0.3,XLF,7.313333333333333,7.313333333333333,0.0
1968,1968,RSI,UDR,2010-01-01/2023-01-01,0.3,XLRE,8.428333333333333,8.428333333333333,0.0
1969,1969,RSI,ULTA,2010-01-01/2023-01-01,0.3,S&P 500,30.605833333333333,30.605833333333333,0.0
1970,1970,RSI,UNP,2010-01-01/2023-01-01,0.3,XLI,16.841666666666665,16.841666666666665,0.0
1971,1971,RSI,UAL,2010-01-01/2023-01-01,0.3,S&P 500,9.670833333333329,9.670833333333329,0.0
1972,1972,RSI,UPS,2010-01-01/2023-01-01,0.3,XLI,10.025833333333333,10.025833333333333,0.0
1973,1973,RSI,URI,2010-01-01/2023-01-01,0.3,S&P 500,36.83583333333334,36.83583333333334,0.0
1974,1974,RSI,UNH,2010-01-01/2023-01-01,0.3,XLV,26.170833333333338,26.170833333333338,0.0
1975,1975,RSI,UHS,2010-01-01/2023-01-01,0.3,S&P 500,12.561666666666667,12.561666666666667,0.0
1976,1976,RSI,VLO,2010-01-01/2023-01-01,0.3,XLE,19.975,19.975,0.0
1977,1977,RSI,VTR,2010-01-01/2023-01-01,0.3,XLRE,0.5666666666666669,0.5666666666666669,0.0
1978,1978,RSI,VRSN,2010-01-01/2023-01-01,0.3,S&P 500,18.006666666666664,18.006666666666664,0.0
1979,1979,RSI,VRSK,2010-01-01/2023-01-01,0.3,S&P 500,17.348333333333333,17.348333333333333,0.0
1980,1980,RSI,VZ,2010-01-01/2023-01-01,0.3,XLC,4.420833333333333,4.420833333333333,0.0
1981,1981,RSI,VRTX,2010-01-01/2023-01-01,0.3,XLV,20.805833333333336,20.805833333333336,0.0
1982,1982,RSI,VFC,2010-01-01/2023-01-01,0.3,S&P 500,10.971666666666666,10.971666666666666,0.0
1983,1983,RSI,VTRS,2010-01-01/2023-01-01,0.3,S&P 500,-1.0750000000000002,-1.0750000000000002,0.0
1984,1984,RSI,VICI,2010-01-01/2023-01-01,0.3,S&P 500,11.6,11.6,0.0
1985,1985,RSI,V,2010-01-01/2023-01-01,0.3,XLK,22.615000000000006,22.615000000000006,0.0
1986,1986,RSI,VMC,2010-01-01/2023-01-01,0.3,XLB,13.175833333333335,13.175833333333335,0.0
1987,1987,RSI,WAB,2010-01-01/2023-01-01,0.3,S&P 500,14.665000000000001,14.665000000000001,0.0
1988,1988,RSI,WBA,2010-01-01/2023-01-01,0.3,XLP,4.2275,4.2275,0.0
1989,1989,RSI,WMT,2010-01-01/2023-01-01,0.3,XLP,8.743333333333332,8.743333333333332,0.0
1990,1990,RSI,WBD,2010-01-01/2023-01-01,0.3,S&P 500,3.1158333333333323,3.1158333333333323,0.0
1991,1991,RSI,WM,2010-01-01/2023-01-01,0.3,XLI,14.059166666666664,14.059166666666664,0.0
1992,1992,RSI,WAT,2010-01-01/2023-01-01,0.3,S&P 500,14.830833333333333,14.830833333333333,0.0
1993,1993,RSI,WEC,2010-01-01/2023-01-01,0.3,XLU,11.615000000000002,11.615000000000002,0.0
1994,1994,RSI,WFC,2010-01-01/2023-01-01,0.3,XLF,6.3825,6.3825,0.0
1995,1995,RSI,WELL,2010-01-01/2023-01-01,0.3,XLRE,6.1325,6.1325,0.0
1996,1996,RSI,WST,2010-01-01/2023-01-01,0.3,S&P 500,28.62166666666667,28.62166666666667,0.0
1997,1997,RSI,WDC,2010-01-01/2023-01-01,0.3,S&P 500,8.4325,8.4325,0.0
1998,1998,RSI,WRK,2010-01-01/2023-01-01,0.3,S&P 500,1.0657142857142854,1.0657142857142854,0.0
1999,1999,RSI,WY,2010-01-01/2023-01-01,0.3,XLRE,3.029166666666667,3.029166666666667,0.0
2000,2000,RSI,WHR,2010-01-01/2023-01-01,0.3,XLY,8.636666666666667,8.636666666666667,0.0
2001,2001,RSI,WMB,2010-01-01/2023-01-01,0.3,XLE,9.21,9.21,0.0
2002,2002,RSI,WTW,2010-01-01/2023-01-01,0.3,S&P 500,8.900833333333333,8.900833333333333,0.0
2003,2003,RSI,GWW,2010-01-01/2023-01-01,0.3,S&P 500,15.068333333333333,15.068333333333333,0.0
2004,2004,RSI,WYNN,2010-01-01/2023-01-01,0.3,S&P 500,3.9666666666666663,3.9666666666666663,0.0
2005,2005,RSI,XEL,2010-01-01/2023-01-01,0.3,XLU,10.360833333333334,10.360833333333334,0.0
2006,2006,RSI,XYL,2010-01-01/2023-01-01,0.3,XLI,14.392727272727273,14.392727272727273,0.0
2007,2007,RSI,YUM,2010-01-01/2023-01-01,0.3,S&P 500,12.711666666666666,12.711666666666666,0.0
2008,2008,RSI,ZBRA,2010-01-01/2023-01-01,0.3,S&P 500,27.566666666666666,27.566666666666666,0.0
2009,2009,RSI,ZBH,2010-01-01/2023-01-01,0.3,S&P 500,7.433333333333333,7.433333333333333,0.0
2010,2010,RSI,ZION,2010-01-01/2023-01-01,0.3,S&P 500,11.0625,11.0625,0.0
2011,2011,RSI,ZTS,2010-01-01/2023-01-01,0.3,XLV,21.67,21.67,0.0
2012,2012,Random,MMM,2010-01-01/2023-01-01,0.3,XLI,4.835833333333333,5.6000000000000005,-0.7641666666666671
2013,2013,Random,AOS,2010-01-01/2023-01-01,0.3,XLY,14.20833333333333,19.8325,-5.624166666666669
2014,2014,Random,ABT,2010-01-01/2023-01-01,0.3,XLV,1.7808333333333337,14.396666666666667,-12.615833333333333
2015,2015,Random,ABBV,2010-01-01/2023-01-01,0.3,XLV,6.665555555555555,15.856666666666667,-9.191111111111113
2016,2016,Random,ACN,2010-01-01/2023-01-01,0.3,XLK,9.554166666666667,18.43166666666667,-8.877500000000001
2017,2017,Random,ATVI,2010-01-01/2023-01-01,0.3,XLC,5.178333333333334,19.874166666666667,-14.695833333333333
2018,2018,Random,ADM,2010-01-01/2023-01-01,0.3,XLP,6.256666666666665,10.589166666666669,-4.332500000000004
2019,2019,Random,ADBE,2010-01-01/2023-01-01,0.3,XLK,3.098333333333334,26.415833333333328,-23.317499999999995
2020,2020,Random,ADP,2010-01-01/2023-01-01,0.3,S&P 500,9.5875,16.660833333333336,-7.073333333333336
2021,2021,Random,AAP,2010-01-01/2023-01-01,0.3,S&P 500,-1.7958333333333336,13.335,-15.130833333333335
2022,2022,Random,AES,2010-01-01/2023-01-01,0.3,XLU,0.579166666666667,7.574166666666668,-6.995000000000001
2023,2023,Random,AFL,2010-01-01/2023-01-01,0.3,S&P 500,5.363333333333333,8.735000000000001,-3.371666666666668
2024,2024,Random,A,2010-01-01/2023-01-01,0.3,XLV,7.116666666666666,16.872500000000002,-9.755833333333335
2025,2025,Random,APD,2010-01-01/2023-01-01,0.3,XLB,8.658333333333333,11.859166666666667,-3.2008333333333336
2026,2026,Random,AKAM,2010-01-01/2023-01-01,0.3,S&P 500,-1.1983333333333333,9.229999999999999,-10.428333333333331
2027,2027,Random,ALK,2010-01-01/2023-01-01,0.3,S&P 500,0.865833333333334,17.154166666666665,-16.28833333333333
2028,2028,Random,ALB,2010-01-01/2023-01-01,0.3,XLB,10.0575,20.325,-10.2675
2029,2029,Random,ARE,2010-01-01/2023-01-01,0.3,XLRE,5.945833333333333,8.161666666666667,-2.215833333333334
2030,2030,Random,ALGN,2010-01-01/2023-01-01,0.3,S&P 500,1.6491666666666676,34.79083333333333,-33.141666666666666
2031,2031,Random,ALLE,2010-01-01/2023-01-01,0.3,S&P 500,6.616666666666667,11.243333333333332,-4.626666666666665
2032,2032,Random,LNT,2010-01-01/2023-01-01,0.3,XLU,3.1291666666666664,10.8825,-7.753333333333334
2033,2033,Random,ALL,2010-01-01/2023-01-01,0.3,S&P 500,9.371666666666666,13.384166666666665,-4.012499999999999
2034,2034,Random,GOOGL,2010-01-01/2023-01-01,0.3,XLC,14.85,20.890000000000004,-6.0400000000000045
2035,2035,Random,GOOG,2010-01-01/2023-01-01,0.3,XLC,7.43,21.032500000000002,-13.602500000000003
2036,2036,Random,MO,2010-01-01/2023-01-01,0.3,XLP,4.135833333333332,7.824166666666667,-3.6883333333333344
2037,2037,Random,AMZN,2010-01-01/2023-01-01,0.3,XLC,18.834166666666672,29.77916666666667,-10.944999999999997
2038,2038,Random,AMCR,2010-01-01/2023-01-01,0.3,S&P 500,3.0290000000000004,4.917,-1.8879999999999995
2039,2039,Random,AMD,2010-01-01/2023-01-01,0.3,XLK,25.570000000000004,36.42999999999999,-10.859999999999989
2040,2040,Random,AEE,2010-01-01/2023-01-01,0.3,XLU,9.175833333333333,10.671666666666667,-1.4958333333333336
2041,2041,Random,AAL,2010-01-01/2023-01-01,0.3,S&P 500,10.508333333333333,13.271666666666667,-2.7633333333333336
2042,2042,Random,AEP,2010-01-01/2023-01-01,0.3,XLU,4.282499999999999,8.958333333333332,-4.675833333333333
2043,2043,Random,AXP,2010-01-01/2023-01-01,0.3,XLF,10.055833333333334,13.660833333333331,-3.604999999999997
2044,2044,Random,AIG,2010-01-01/2023-01-01,0.3,XLF,6.336666666666666,6.06,0.2766666666666664
2045,2045,Random,AMT,2010-01-01/2023-01-01,0.3,XLRE,8.554166666666667,15.328333333333333,-6.774166666666666
2046,2046,Random,AWK,2010-01-01/2023-01-01,0.3,XLU,4.905,17.805833333333332,-12.900833333333331
2047,2047,Random,AMP,2010-01-01/2023-01-01,0.3,S&P 500,8.344166666666666,19.107499999999998,-10.763333333333332
2048,2048,Random,ABC,2010-01-01/2023-01-01,0.3,S&P 500,6.381666666666665,15.886666666666665,-9.504999999999999
2049,2049,Random,AME,2010-01-01/2023-01-01,0.3,XLI,8.025,17.585,-9.56
2050,2050,Random,AMGN,2010-01-01/2023-01-01,0.3,XLV,6.643333333333335,13.885833333333332,-7.242499999999997
2051,2051,Random,APH,2010-01-01/2023-01-01,0.3,XLK,5.814166666666666,17.445833333333333,-11.631666666666668
2052,2052,Random,ADI,2010-01-01/2023-01-01,0.3,XLK,4.2825,15.290000000000001,-11.0075
2053,2053,Random,ANSS,2010-01-01/2023-01-01,0.3,S&P 500,7.647500000000001,17.846666666666668,-10.199166666666667
2054,2054,Random,AON,2010-01-01/2023-01-01,0.3,XLF,6.560833333333332,18.260833333333334,-11.700000000000003
2055,2055,Random,APA,2010-01-01/2023-01-01,0.3,XLE,-7.629999999999999,-2.0741666666666667,-5.555833333333332
2056,2056,Random,AAPL,2010-01-01/2023-01-01,0.3,XLK,15.832500000000001,29.56833333333334,-13.735833333333337
2057,2057,Random,AMAT,2010-01-01/2023-01-01,0.3,XLK,12.716666666666667,24.622500000000002,-11.905833333333335
2058,2058,Random,APTV,2010-01-01/2023-01-01,0.3,S&P 500,8.00090909090909,22.01272727272727,-14.011818181818178
2059,2059,Random,ACGL,2010-01-01/2023-01-01,0.3,S&P 500,8.881666666666668,16.198333333333334,-7.316666666666666
2060,2060,Random,ANET,2010-01-01/2023-01-01,0.3,S&P 500,4.258750000000001,32.14875,-27.89
2061,2061,Random,AJG,2010-01-01/2023-01-01,0.3,S&P 500,2.766666666666666,17.721666666666668,-14.955000000000002
2062,2062,Random,AIZ,2010-01-01/2023-01-01,0.3,S&P 500,4.0975,13.908333333333333,-9.810833333333333
2063,2063,Random,T,2010-01-01/2023-01-01,0.3,XLC,-3.9774999999999996,-0.18166666666666664,-3.795833333333333
2064,2064,Random,ATO,2010-01-01/2023-01-01,0.3,XLU,1.6933333333333331,12.428333333333333,-10.735
2065,2065,Random,ADSK,2010-01-01/2023-01-01,0.3,S&P 500,11.6575,19.746666666666666,-8.089166666666666
2066,2066,Random,AZO,2010-01-01/2023-01-01,0.3,XLY,12.101666666666665,23.179999999999996,-11.078333333333331
2067,2067,Random,AVB,2010-01-01/2023-01-01,0.3,XLRE,2.08,7.293333333333332,-5.213333333333332
2068,2068,Random,AVY,2010-01-01/2023-01-01,0.3,S&P 500,1.4058333333333337,16.05333333333333,-14.647499999999997
2069,2069,Random,AXON,2010-01-01/2023-01-01,0.3,S&P 500,21.28166666666667,37.93,-16.64833333333333
2070,2070,Random,BKR,2010-01-01/2023-01-01,0.3,XLE,-7.234166666666667,-0.2233333333333336,-7.010833333333333
2071,2071,Random,BALL,2010-01-01/2023-01-01,0.3,S&P 500,4.671666666666667,15.545833333333336,-10.87416666666667
2072,2072,Random,BAC,2010-01-01/2023-01-01,0.3,XLF,12.8975,11.860833333333332,1.0366666666666688
2073,2073,Random,BBWI,2010-01-01/2023-01-01,0.3,S&P 500,10.4825,17.355,-6.8725000000000005
2074,2074,Random,BAX,2010-01-01/2023-01-01,0.3,XLV,6.020833333333333,8.6525,-2.631666666666667
2075,2075,Random,BDX,2010-01-01/2023-01-01,0.3,S&P 500,7.043333333333334,11.208333333333334,-4.165
2076,2076,Random,WRB,2010-01-01/2023-01-01,0.3,S&P 500,10.744166666666667,15.824166666666665,-5.079999999999998
2078,2078,Random,BBY,2010-01-01/2023-01-01,0.3,XLY,6.155000000000001,10.255833333333332,-4.10083333333333
2079,2079,Random,BIO,2010-01-01/2023-01-01,0.3,S&P 500,8.945833333333333,17.008333333333336,-8.062500000000004
2080,2080,Random,TECH,2010-01-01/2023-01-01,0.3,S&P 500,8.7875,17.895,-9.1075
2081,2081,Random,BIIB,2010-01-01/2023-01-01,0.3,XLV,10.216666666666667,15.991666666666665,-5.774999999999999
2082,2082,Random,BLK,2010-01-01/2023-01-01,0.3,XLF,6.06,13.464166666666666,-7.404166666666666
2083,2083,Random,BK,2010-01-01/2023-01-01,0.3,XLF,4.769166666666666,5.879166666666667,-1.1100000000000012
2084,2084,Random,BA,2010-01-01/2023-01-01,0.3,XLI,5.722500000000001,12.500833333333333,-6.7783333333333315
2085,2085,Random,BKNG,2010-01-01/2023-01-01,0.3,XLY,6.3725,20.4725,-14.100000000000001
2086,2086,Random,BWA,2010-01-01/2023-01-01,0.3,S&P 500,5.488333333333334,7.6674999999999995,-2.1791666666666654
2087,2087,Random,BXP,2010-01-01/2023-01-01,0.3,XLRE,-1.515,2.5175,-4.0325
2088,2088,Random,BSX,2010-01-01/2023-01-01,0.3,XLV,13.072499999999998,18.316666666666666,-5.244166666666668
2089,2089,Random,BMY,2010-01-01/2023-01-01,0.3,XLV,8.578333333333335,9.905833333333334,-1.3274999999999988
2090,2090,Random,AVGO,2010-01-01/2023-01-01,0.3,XLK,15.492500000000001,33.526666666666664,-18.034166666666664
2091,2091,Random,BR,2010-01-01/2023-01-01,0.3,S&P 500,7.857500000000002,18.75,-10.892499999999998
2092,2092,Random,BRO,2010-01-01/2023-01-01,0.3,S&P 500,5.4175,16.909166666666668,-11.491666666666667
2094,2094,Random,BG,2010-01-01/2023-01-01,0.3,S&P 500,8.878333333333334,7.110833333333335,1.7674999999999992
2095,2095,Random,CHRW,2010-01-01/2023-01-01,0.3,S&P 500,-2.2725000000000004,4.609166666666668,-6.881666666666668
2096,2096,Random,CDNS,2010-01-01/2023-01-01,0.3,S&P 500,10.051666666666668,30.767500000000002,-20.715833333333336
2097,2097,Random,CZR,2010-01-01/2023-01-01,0.3,S&P 500,39.91374999999999,48.51625,-8.602500000000006
2098,2098,Random,CPT,2010-01-01/2023-01-01,0.3,S&P 500,6.780833333333334,10.53,-3.7491666666666656
2099,2099,Random,CPB,2010-01-01/2023-01-01,0.3,S&P 500,4.263333333333333,3.6024999999999996,0.6608333333333332
2100,2100,Random,COF,2010-01-01/2023-01-01,0.3,XLF,-0.21416666666666695,12.357500000000002,-12.571666666666669
2101,2101,Random,CAH,2010-01-01/2023-01-01,0.3,S&P 500,7.289999999999999,6.630833333333334,0.6591666666666649
2102,2102,Random,KMX,2010-01-01/2023-01-01,0.3,S&P 500,4.178333333333332,13.613333333333332,-9.434999999999999
2103,2103,Random,CCL,2010-01-01/2023-01-01,0.3,S&P 500,0.301666666666667,-4.105,4.406666666666667
2104,2104,Random,CARR,2010-01-01/2023-01-01,0.3,S&P 500,15.875000000000002,31.904999999999998,-16.029999999999994
2105,2105,Random,CTLT,2010-01-01/2023-01-01,0.3,S&P 500,7.659999999999999,21.033749999999998,-13.373749999999998
2106,2106,Random,CAT,2010-01-01/2023-01-01,0.3,XLI,1.0508333333333333,11.714999999999998,-10.664166666666665
2107,2107,Random,CBOE,2010-01-01/2023-01-01,0.3,S&P 500,3.5574999999999997,15.296666666666667,-11.739166666666668
2108,2108,Random,CBRE,2010-01-01/2023-01-01,0.3,XLRE,9.135,16.976666666666667,-7.841666666666667
2109,2109,Random,CDW,2010-01-01/2023-01-01,0.3,S&P 500,11.862222222222222,26.76111111111111,-14.898888888888887
2110,2110,Random,CE,2010-01-01/2023-01-01,0.3,S&P 500,2.0799999999999996,13.925833333333332,-11.845833333333331
2111,2111,Random,CNC,2010-01-01/2023-01-01,0.3,S&P 500,16.809166666666666,27.50583333333333,-10.696666666666665
2112,2112,Random,CNP,2010-01-01/2023-01-01,0.3,S&P 500,-3.3216666666666668,7.5125,-10.834166666666667
2113,2113,Random,CDAY,2010-01-01/2023-01-01,0.3,S&P 500,9.727500000000001,20.935,-11.207499999999998
2114,2114,Random,CF,2010-01-01/2023-01-01,0.3,XLB,12.875833333333333,20.348333333333333,-7.4725
2115,2115,Random,CRL,2010-01-01/2023-01-01,0.3,S&P 500,3.2424999999999993,20.726666666666663,-17.484166666666663
2116,2116,Random,SCHW,2010-01-01/2023-01-01,0.3,XLF,13.210833333333332,16.904166666666665,-3.6933333333333334
2117,2117,Random,CHTR,2010-01-01/2023-01-01,0.3,XLC,10.385,27.123333333333335,-16.738333333333337
