,strategy,ticker,time window,commission,market,pause window (days),yearly avg performance strategy (%),yearly avg performance buy & hold (%),yearly return differential (%)
0,MovingAverageCrossOver,MMM,2010-01-01/2023-01-01,0.3,XLI,0,3.331666666666667,5.6000000000000005,-2.2683333333333335
1,MovingAverageCrossOver,AOS,2010-01-01/2023-01-01,0.3,XLI,0,14.148333333333335,19.8325,-5.684166666666664
2,MovingAverageCrossOver,ABT,2010-01-01/2023-01-01,0.3,XLV,0,4.68,14.396666666666667,-9.716666666666667
3,MovingAverageCrossOver,ABBV,2010-01-01/2023-01-01,0.3,XLV,0,3.6199999999999997,15.856666666666667,-12.236666666666668
4,MovingAverageCrossOver,ACN,2010-01-01/2023-01-01,0.3,XLK,0,5.9174999999999995,18.43166666666667,-12.514166666666668
5,MovingAverageCrossOver,ATVI,2010-01-01/2023-01-01,0.3,XLC,0,7.386666666666668,19.874166666666667,-12.4875
6,MovingAverageCrossOver,ADM,2010-01-01/2023-01-01,0.3,XLP,0,6.194166666666668,10.589166666666669,-4.395000000000001
7,MovingAverageCrossOver,ADBE,2010-01-01/2023-01-01,0.3,XLK,0,16.526666666666667,26.415833333333328,-9.88916666666666
8,MovingAverageCrossOver,ADP,2010-01-01/2023-01-01,0.3,XLI,0,6.294999999999999,16.660833333333336,-10.365833333333338
9,MovingAverageCrossOver,AAP,2010-01-01/2023-01-01,0.3,XLY,0,6.685000000000001,13.335,-6.6499999999999995
10,MovingAverageCrossOver,AES,2010-01-01/2023-01-01,0.3,XLU,0,5.02,7.574166666666668,-2.554166666666668
11,MovingAverageCrossOver,AFL,2010-01-01/2023-01-01,0.3,XLF,0,3.2616666666666663,8.735000000000001,-5.4733333333333345
12,MovingAverageCrossOver,A,2010-01-01/2023-01-01,0.3,XLV,0,13.959166666666667,16.872500000000002,-2.9133333333333358
13,MovingAverageCrossOver,APD,2010-01-01/2023-01-01,0.3,XLB,0,-0.21666666666666648,11.859166666666667,-12.075833333333334
14,MovingAverageCrossOver,AKAM,2010-01-01/2023-01-01,0.3,XLK,0,4.633333333333334,9.229999999999999,-4.596666666666665
15,MovingAverageCrossOver,ALK,2010-01-01/2023-01-01,0.3,XLI,0,8.451666666666666,17.154166666666665,-8.702499999999999
16,MovingAverageCrossOver,ALB,2010-01-01/2023-01-01,0.3,XLB,0,14.214166666666666,20.325,-6.110833333333334
17,MovingAverageCrossOver,ARE,2010-01-01/2023-01-01,0.3,XLRE,0,-2.9583333333333335,8.161666666666667,-11.120000000000001
18,MovingAverageCrossOver,ALGN,2010-01-01/2023-01-01,0.3,XLV,0,27.051666666666666,34.79083333333333,-7.739166666666666
19,MovingAverageCrossOver,ALLE,2010-01-01/2023-01-01,0.3,XLI,0,-0.8199999999999997,11.243333333333332,-12.063333333333333
20,MovingAverageCrossOver,LNT,2010-01-01/2023-01-01,0.3,XLU,0,0.6799999999999997,10.8825,-10.2025
21,MovingAverageCrossOver,ALL,2010-01-01/2023-01-01,0.3,XLF,0,7.7275,13.384166666666665,-5.656666666666665
22,MovingAverageCrossOver,GOOGL,2010-01-01/2023-01-01,0.3,XLC,0,7.5125,20.890000000000004,-13.377500000000005
23,MovingAverageCrossOver,GOOG,2010-01-01/2023-01-01,0.3,XLC,0,4.876666666666666,21.032500000000002,-16.155833333333337
24,MovingAverageCrossOver,MO,2010-01-01/2023-01-01,0.3,XLP,0,6.049999999999998,7.824166666666667,-1.7741666666666687
25,MovingAverageCrossOver,AMZN,2010-01-01/2023-01-01,0.3,XLY,0,17.308333333333334,29.77916666666667,-12.470833333333335
26,MovingAverageCrossOver,AMCR,2010-01-01/2023-01-01,0.3,XLB,0,0.5360000000000001,4.917,-4.380999999999999
27,MovingAverageCrossOver,AMD,2010-01-01/2023-01-01,0.3,XLK,0,20.6925,36.42999999999999,-15.737499999999994
28,MovingAverageCrossOver,AEE,2010-01-01/2023-01-01,0.3,XLU,0,1.71,10.671666666666667,-8.961666666666666
29,MovingAverageCrossOver,AAL,2010-01-01/2023-01-01,0.3,XLI,0,-1.8883333333333345,13.271666666666667,-15.16
30,MovingAverageCrossOver,AEP,2010-01-01/2023-01-01,0.3,XLU,0,-1.2025,8.958333333333332,-10.160833333333333
31,MovingAverageCrossOver,AXP,2010-01-01/2023-01-01,0.3,XLF,0,1.999166666666668,13.660833333333331,-11.661666666666664
32,MovingAverageCrossOver,AIG,2010-01-01/2023-01-01,0.3,XLF,0,2.6533333333333338,6.06,-3.406666666666666
33,MovingAverageCrossOver,AMT,2010-01-01/2023-01-01,0.3,XLRE,0,3.938333333333333,15.328333333333333,-11.39
34,MovingAverageCrossOver,AWK,2010-01-01/2023-01-01,0.3,XLU,0,8.148333333333333,17.805833333333332,-9.657499999999999
35,MovingAverageCrossOver,AMP,2010-01-01/2023-01-01,0.3,XLF,0,16.325000000000003,19.107499999999998,-2.7824999999999953
36,MovingAverageCrossOver,ABC,2010-01-01/2023-01-01,0.3,XLV,0,4.165,15.886666666666665,-11.721666666666664
37,MovingAverageCrossOver,AME,2010-01-01/2023-01-01,0.3,XLI,0,9.182500000000001,17.585,-8.4025
38,MovingAverageCrossOver,AMGN,2010-01-01/2023-01-01,0.3,XLV,0,2.6366666666666667,13.885833333333332,-11.249166666666666
39,MovingAverageCrossOver,APH,2010-01-01/2023-01-01,0.3,XLK,0,9.5175,17.445833333333333,-7.928333333333333
40,MovingAverageCrossOver,ADI,2010-01-01/2023-01-01,0.3,XLK,0,4.209166666666666,15.290000000000001,-11.080833333333334
41,MovingAverageCrossOver,ANSS,2010-01-01/2023-01-01,0.3,XLK,0,8.065,17.846666666666668,-9.781666666666668
42,MovingAverageCrossOver,AON,2010-01-01/2023-01-01,0.3,XLF,0,6.889166666666665,18.260833333333334,-11.37166666666667
43,MovingAverageCrossOver,APA,2010-01-01/2023-01-01,0.3,XLE,0,-11.453333333333333,-2.0741666666666667,-9.379166666666666
44,MovingAverageCrossOver,AAPL,2010-01-01/2023-01-01,0.3,XLK,0,13.459166666666667,29.56833333333334,-16.109166666666674
45,MovingAverageCrossOver,AMAT,2010-01-01/2023-01-01,0.3,XLK,0,14.939166666666667,24.622500000000002,-9.683333333333335
46,MovingAverageCrossOver,APTV,2010-01-01/2023-01-01,0.3,XLY,0,18.253636363636364,22.01272727272727,-3.7590909090909044
47,MovingAverageCrossOver,ACGL,2010-01-01/2023-01-01,0.3,XLF,0,5.950833333333333,16.198333333333334,-10.247500000000002
48,MovingAverageCrossOver,ANET,2010-01-01/2023-01-01,0.3,XLK,0,7.488749999999998,32.14875,-24.660000000000004
49,MovingAverageCrossOver,AJG,2010-01-01/2023-01-01,0.3,XLF,0,4.975833333333334,17.721666666666668,-12.745833333333334
50,MovingAverageCrossOver,AIZ,2010-01-01/2023-01-01,0.3,XLF,0,6.059999999999999,13.908333333333333,-7.8483333333333345
51,MovingAverageCrossOver,T,2010-01-01/2023-01-01,0.3,XLC,0,-1.9799999999999998,-0.18166666666666664,-1.7983333333333331
52,MovingAverageCrossOver,ATO,2010-01-01/2023-01-01,0.3,XLU,0,3.6341666666666668,12.428333333333333,-8.794166666666666
53,MovingAverageCrossOver,ADSK,2010-01-01/2023-01-01,0.3,XLK,0,5.115000000000002,19.746666666666666,-14.631666666666664
54,MovingAverageCrossOver,AZO,2010-01-01/2023-01-01,0.3,XLY,0,14.975833333333334,23.179999999999996,-8.204166666666662
55,MovingAverageCrossOver,AVB,2010-01-01/2023-01-01,0.3,XLRE,0,0.9649999999999991,7.293333333333332,-6.328333333333333
56,MovingAverageCrossOver,AVY,2010-01-01/2023-01-01,0.3,XLB,0,5.315833333333333,16.05333333333333,-10.737499999999997
57,MovingAverageCrossOver,AXON,2010-01-01/2023-01-01,0.3,XLI,0,28.97916666666667,37.93,-8.950833333333328
58,MovingAverageCrossOver,BKR,2010-01-01/2023-01-01,0.3,XLE,0,-5.008333333333334,-0.2233333333333336,-4.785
59,MovingAverageCrossOver,BALL,2010-01-01/2023-01-01,0.3,XLB,0,8.621666666666668,15.545833333333336,-6.924166666666668
60,MovingAverageCrossOver,BAC,2010-01-01/2023-01-01,0.3,XLF,0,9.079166666666667,11.860833333333332,-2.7816666666666645
61,MovingAverageCrossOver,BBWI,2010-01-01/2023-01-01,0.3,XLY,0,13.190833333333332,17.355,-4.164166666666668
62,MovingAverageCrossOver,BAX,2010-01-01/2023-01-01,0.3,XLV,0,-0.9433333333333335,8.6525,-9.595833333333333
63,MovingAverageCrossOver,BDX,2010-01-01/2023-01-01,0.3,XLV,0,1.215833333333333,11.208333333333334,-9.992500000000001
64,MovingAverageCrossOver,WRB,2010-01-01/2023-01-01,0.3,XLF,0,5.1375,15.824166666666665,-10.686666666666664
65,MovingAverageCrossOver,BBY,2010-01-01/2023-01-01,0.3,XLY,0,7.105833333333336,10.255833333333332,-3.149999999999996
66,MovingAverageCrossOver,BIO,2010-01-01/2023-01-01,0.3,XLV,0,6.975833333333333,17.008333333333336,-10.032500000000002
67,MovingAverageCrossOver,TECH,2010-01-01/2023-01-01,0.3,XLV,0,10.281666666666666,17.895,-7.613333333333333
68,MovingAverageCrossOver,BIIB,2010-01-01/2023-01-01,0.3,XLV,0,6.639166666666665,15.991666666666665,-9.3525
69,MovingAverageCrossOver,BLK,2010-01-01/2023-01-01,0.3,XLF,0,3.3174999999999994,13.464166666666666,-10.146666666666667
70,MovingAverageCrossOver,BK,2010-01-01/2023-01-01,0.3,XLF,0,-1.2591666666666668,5.879166666666667,-7.138333333333334
71,MovingAverageCrossOver,BA,2010-01-01/2023-01-01,0.3,XLI,0,5.9266666666666685,12.500833333333333,-6.574166666666664
72,MovingAverageCrossOver,BKNG,2010-01-01/2023-01-01,0.3,XLY,0,5.629999999999999,20.4725,-14.842500000000001
73,MovingAverageCrossOver,BWA,2010-01-01/2023-01-01,0.3,XLY,0,4.774166666666667,7.6674999999999995,-2.8933333333333326
74,MovingAverageCrossOver,BXP,2010-01-01/2023-01-01,0.3,XLRE,0,-1.9108333333333334,2.5175,-4.428333333333334
75,MovingAverageCrossOver,BSX,2010-01-01/2023-01-01,0.3,XLV,0,8.745833333333332,18.316666666666666,-9.570833333333335
76,MovingAverageCrossOver,BMY,2010-01-01/2023-01-01,0.3,XLV,0,-0.04499999999999978,9.905833333333334,-9.950833333333334
77,MovingAverageCrossOver,AVGO,2010-01-01/2023-01-01,0.3,XLK,0,17.585833333333333,33.526666666666664,-15.94083333333333
78,MovingAverageCrossOver,BR,2010-01-01/2023-01-01,0.3,XLI,0,12.2125,18.75,-6.5375
79,MovingAverageCrossOver,BRO,2010-01-01/2023-01-01,0.3,XLF,0,10.510000000000002,16.909166666666668,-6.399166666666666
80,MovingAverageCrossOver,BG,2010-01-01/2023-01-01,0.3,XLP,0,7.162500000000001,7.110833333333335,0.05166666666666675
81,MovingAverageCrossOver,CHRW,2010-01-01/2023-01-01,0.3,XLI,0,-1.5391666666666666,4.609166666666668,-6.148333333333334
82,MovingAverageCrossOver,CDNS,2010-01-01/2023-01-01,0.3,XLK,0,12.428333333333333,30.767500000000002,-18.33916666666667
83,MovingAverageCrossOver,CZR,2010-01-01/2023-01-01,0.3,XLY,0,26.7025,48.51625,-21.81375
84,MovingAverageCrossOver,CPT,2010-01-01/2023-01-01,0.3,XLRE,0,4.328333333333333,10.53,-6.201666666666666
85,MovingAverageCrossOver,CPB,2010-01-01/2023-01-01,0.3,XLP,0,-2.586666666666667,3.6024999999999996,-6.189166666666667
86,MovingAverageCrossOver,COF,2010-01-01/2023-01-01,0.3,XLF,0,8.27,12.357500000000002,-4.087500000000002
87,MovingAverageCrossOver,CAH,2010-01-01/2023-01-01,0.3,XLV,0,-5.633333333333333,6.630833333333334,-12.264166666666668
88,MovingAverageCrossOver,KMX,2010-01-01/2023-01-01,0.3,XLY,0,1.8024999999999995,13.613333333333332,-11.810833333333331
89,MovingAverageCrossOver,CCL,2010-01-01/2023-01-01,0.3,XLY,0,-8.950000000000001,-4.105,-4.845000000000001
90,MovingAverageCrossOver,CARR,2010-01-01/2023-01-01,0.3,XLI,0,25.810000000000002,31.904999999999998,-6.094999999999995
91,MovingAverageCrossOver,CTLT,2010-01-01/2023-01-01,0.3,XLV,0,2.7649999999999997,21.033749999999998,-18.268749999999997
92,MovingAverageCrossOver,CAT,2010-01-01/2023-01-01,0.3,XLI,0,6.729166666666668,11.714999999999998,-4.98583333333333
93,MovingAverageCrossOver,CBOE,2010-01-01/2023-01-01,0.3,XLF,0,6.514166666666667,15.296666666666667,-8.782499999999999
94,MovingAverageCrossOver,CBRE,2010-01-01/2023-01-01,0.3,XLRE,0,11.009166666666667,16.976666666666667,-5.967499999999999
95,MovingAverageCrossOver,CDW,2010-01-01/2023-01-01,0.3,XLK,0,12.38888888888889,26.76111111111111,-14.37222222222222
96,MovingAverageCrossOver,CE,2010-01-01/2023-01-01,0.3,XLB,0,6.8741666666666665,13.925833333333332,-7.051666666666665
97,MovingAverageCrossOver,CNC,2010-01-01/2023-01-01,0.3,XLV,0,16.459999999999997,27.50583333333333,-11.045833333333334
98,MovingAverageCrossOver,CNP,2010-01-01/2023-01-01,0.3,XLU,0,3.8483333333333345,7.5125,-3.6641666666666657
99,MovingAverageCrossOver,CDAY,2010-01-01/2023-01-01,0.3,XLI,0,1.0524999999999998,20.935,-19.8825
100,MovingAverageCrossOver,CF,2010-01-01/2023-01-01,0.3,XLB,0,14.305,20.348333333333333,-6.043333333333333
101,MovingAverageCrossOver,CRL,2010-01-01/2023-01-01,0.3,XLV,0,5.900833333333334,20.726666666666663,-14.825833333333328
102,MovingAverageCrossOver,SCHW,2010-01-01/2023-01-01,0.3,XLF,0,10.044166666666667,16.904166666666665,-6.859999999999998
103,MovingAverageCrossOver,CHTR,2010-01-01/2023-01-01,0.3,XLC,0,20.750833333333333,27.123333333333335,-6.372500000000002
104,MovingAverageCrossOver,CVX,2010-01-01/2023-01-01,0.3,XLE,0,2.4608333333333334,7.8825,-5.421666666666667
105,MovingAverageCrossOver,CMG,2010-01-01/2023-01-01,0.3,XLY,0,15.916666666666666,26.033333333333335,-10.116666666666669
106,MovingAverageCrossOver,CB,2010-01-01/2023-01-01,0.3,XLF,0,1.1133333333333333,12.129166666666668,-11.015833333333335
107,MovingAverageCrossOver,CHD,2010-01-01/2023-01-01,0.3,XLP,0,6.996666666666665,15.483333333333333,-8.486666666666668
108,MovingAverageCrossOver,CI,2010-01-01/2023-01-01,0.3,XLV,0,10.955,20.128333333333334,-9.173333333333334
109,MovingAverageCrossOver,CINF,2010-01-01/2023-01-01,0.3,XLF,0,5.664166666666667,13.524166666666666,-7.859999999999999
110,MovingAverageCrossOver,CTAS,2010-01-01/2023-01-01,0.3,XLI,0,14.366666666666665,25.7925,-11.425833333333335
111,MovingAverageCrossOver,CSCO,2010-01-01/2023-01-01,0.3,XLK,0,-0.8858333333333334,7.655833333333334,-8.541666666666668
112,MovingAverageCrossOver,C,2010-01-01/2023-01-01,0.3,XLF,0,3.280833333333334,4.52,-1.2391666666666654
113,MovingAverageCrossOver,CFG,2010-01-01/2023-01-01,0.3,XLF,0,6.38375,10.521250000000002,-4.137500000000002
114,MovingAverageCrossOver,CLX,2010-01-01/2023-01-01,0.3,XLP,0,0.9775000000000004,7.889999999999998,-6.912499999999998
115,MovingAverageCrossOver,CME,2010-01-01/2023-01-01,0.3,XLF,0,0.645833333333333,11.70083333333333,-11.054999999999996
116,MovingAverageCrossOver,CMS,2010-01-01/2023-01-01,0.3,XLU,0,1.685833333333333,12.313333333333334,-10.627500000000001
117,MovingAverageCrossOver,KO,2010-01-01/2023-01-01,0.3,XLP,0,-0.20833333333333318,6.866666666666667,-7.075
118,MovingAverageCrossOver,CTSH,2010-01-01/2023-01-01,0.3,XLK,0,-1.33,9.16,-10.49
119,MovingAverageCrossOver,CL,2010-01-01/2023-01-01,0.3,XLP,0,0.2383333333333335,5.939166666666666,-5.700833333333333
120,MovingAverageCrossOver,CMCSA,2010-01-01/2023-01-01,0.3,XLC,0,6.945833333333334,14.63,-7.684166666666667
121,MovingAverageCrossOver,CMA,2010-01-01/2023-01-01,0.3,XLF,0,9.718333333333335,10.785833333333334,-1.067499999999999
122,MovingAverageCrossOver,CAG,2010-01-01/2023-01-01,0.3,XLP,0,-2.265,6.454166666666667,-8.719166666666666
123,MovingAverageCrossOver,COP,2010-01-01/2023-01-01,0.3,XLE,0,9.923333333333332,11.910000000000002,-1.98666666666667
124,MovingAverageCrossOver,ED,2010-01-01/2023-01-01,0.3,XLU,0,-2.3258333333333336,6.404166666666666,-8.73
125,MovingAverageCrossOver,STZ,2010-01-01/2023-01-01,0.3,XLP,0,12.94166666666667,27.177499999999995,-14.235833333333325
126,MovingAverageCrossOver,COO,2010-01-01/2023-01-01,0.3,XLV,0,9.974999999999998,20.460833333333333,-10.485833333333336
127,MovingAverageCrossOver,CPRT,2010-01-01/2023-01-01,0.3,XLI,0,16.69083333333333,25.665000000000003,-8.974166666666672
128,MovingAverageCrossOver,GLW,2010-01-01/2023-01-01,0.3,XLK,0,2.3858333333333337,7.4025,-5.016666666666666
129,MovingAverageCrossOver,CTVA,2010-01-01/2023-01-01,0.3,XLB,0,12.763333333333335,29.23,-16.466666666666665
130,MovingAverageCrossOver,CSGP,2010-01-01/2023-01-01,0.3,XLRE,0,17.72583333333333,27.86499999999999,-10.13916666666666
131,MovingAverageCrossOver,COST,2010-01-01/2023-01-01,0.3,XLP,0,10.5925,19.694166666666664,-9.101666666666665
132,MovingAverageCrossOver,CTRA,2010-01-01/2023-01-01,0.3,XLE,0,9.834166666666667,14.286666666666667,-4.452500000000001
133,MovingAverageCrossOver,CCI,2010-01-01/2023-01-01,0.3,XLRE,0,-0.7941666666666665,13.27833333333333,-14.072499999999998
134,MovingAverageCrossOver,CSX,2010-01-01/2023-01-01,0.3,XLI,0,5.009999999999998,17.145,-12.135000000000002
135,MovingAverageCrossOver,CMI,2010-01-01/2023-01-01,0.3,XLI,0,4.439166666666666,10.423333333333332,-5.984166666666666
136,MovingAverageCrossOver,CVS,2010-01-01/2023-01-01,0.3,XLV,0,7.425,11.333333333333334,-3.908333333333334
137,MovingAverageCrossOver,DHI,2010-01-01/2023-01-01,0.3,XLY,0,1.9524999999999997,18.680833333333336,-16.728333333333335
138,MovingAverageCrossOver,DHR,2010-01-01/2023-01-01,0.3,XLV,0,7.740833333333334,20.645,-12.904166666666665
139,MovingAverageCrossOver,DRI,2010-01-01/2023-01-01,0.3,XLY,0,7.974999999999999,12.505833333333333,-4.530833333333335
140,MovingAverageCrossOver,DVA,2010-01-01/2023-01-01,0.3,XLV,0,3.181666666666667,11.145000000000003,-7.9633333333333365
141,MovingAverageCrossOver,DE,2010-01-01/2023-01-01,0.3,XLI,0,9.168333333333335,17.963333333333335,-8.795
142,MovingAverageCrossOver,DAL,2010-01-01/2023-01-01,0.3,XLI,0,10.598333333333333,14.981666666666664,-4.383333333333331
143,MovingAverageCrossOver,XRAY,2010-01-01/2023-01-01,0.3,XLV,0,2.511666666666667,3.2499999999999996,-0.7383333333333324
144,MovingAverageCrossOver,DVN,2010-01-01/2023-01-01,0.3,XLE,0,8.277500000000002,9.368333333333334,-1.0908333333333324
145,MovingAverageCrossOver,DXCM,2010-01-01/2023-01-01,0.3,XLV,0,21.340833333333332,41.35,-20.00916666666667
146,MovingAverageCrossOver,FANG,2010-01-01/2023-01-01,0.3,XLE,0,26.281,33.394999999999996,-7.113999999999997
147,MovingAverageCrossOver,DLR,2010-01-01/2023-01-01,0.3,XLRE,0,0.5158333333333337,8.013333333333334,-7.4975
148,MovingAverageCrossOver,DFS,2010-01-01/2023-01-01,0.3,XLF,0,15.850833333333334,20.98166666666667,-5.130833333333335
149,MovingAverageCrossOver,DIS,2010-01-01/2023-01-01,0.3,XLC,0,12.648333333333333,12.825833333333335,-0.177500000000002
150,MovingAverageCrossOver,DG,2010-01-01/2023-01-01,0.3,XLP,0,6.576666666666667,20.135833333333334,-13.559166666666666
151,MovingAverageCrossOver,DLTR,2010-01-01/2023-01-01,0.3,XLP,0,8.275833333333333,18.86,-10.584166666666667
152,MovingAverageCrossOver,D,2010-01-01/2023-01-01,0.3,XLU,0,-4.180833333333333,5.554166666666667,-9.735
153,MovingAverageCrossOver,DPZ,2010-01-01/2023-01-01,0.3,XLY,0,20.5575,34.50833333333333,-13.950833333333332
154,MovingAverageCrossOver,DOV,2010-01-01/2023-01-01,0.3,XLI,0,6.787499999999999,14.250833333333334,-7.463333333333336
155,MovingAverageCrossOver,DOW,2010-01-01/2023-01-01,0.3,XLB,0,15.846666666666666,5.906666666666666,9.94
156,MovingAverageCrossOver,DTE,2010-01-01/2023-01-01,0.3,XLU,0,1.8650000000000002,10.360833333333332,-8.495833333333332
157,MovingAverageCrossOver,DUK,2010-01-01/2023-01-01,0.3,XLU,0,-5.786666666666666,6.310833333333335,-12.0975
158,MovingAverageCrossOver,DD,2010-01-01/2023-01-01,0.3,XLB,0,2.7083333333333335,6.144166666666666,-3.4358333333333326
159,MovingAverageCrossOver,DXC,2010-01-01/2023-01-01,0.3,XLK,0,8.708333333333334,10.21333333333333,-1.5049999999999955
160,MovingAverageCrossOver,EMN,2010-01-01/2023-01-01,0.3,XLB,0,14.026666666666669,11.558333333333332,2.4683333333333373
161,MovingAverageCrossOver,ETN,2010-01-01/2023-01-01,0.3,XLI,0,0.9441666666666665,13.150833333333333,-12.206666666666667
162,MovingAverageCrossOver,EBAY,2010-01-01/2023-01-01,0.3,XLY,0,3.2791666666666663,15.348333333333334,-12.069166666666668
163,MovingAverageCrossOver,ECL,2010-01-01/2023-01-01,0.3,XLB,0,0.06083333333333337,12.119166666666667,-12.058333333333334
164,MovingAverageCrossOver,EIX,2010-01-01/2023-01-01,0.3,XLU,0,-3.1733333333333333,5.928333333333335,-9.101666666666668
165,MovingAverageCrossOver,EW,2010-01-01/2023-01-01,0.3,XLV,0,5.664166666666667,23.185,-17.520833333333332
166,MovingAverageCrossOver,EA,2010-01-01/2023-01-01,0.3,XLC,0,13.584166666666668,22.717499999999998,-9.13333333333333
167,MovingAverageCrossOver,ELV,2010-01-01/2023-01-01,0.3,XLV,0,7.329999999999999,20.910833333333333,-13.580833333333334
168,MovingAverageCrossOver,LLY,2010-01-01/2023-01-01,0.3,XLV,0,7.628333333333334,20.596666666666668,-12.968333333333334
169,MovingAverageCrossOver,EMR,2010-01-01/2023-01-01,0.3,XLI,0,-0.4441666666666664,6.009999999999999,-6.454166666666666
170,MovingAverageCrossOver,ENPH,2010-01-01/2023-01-01,0.3,XLK,0,69.162,94.60900000000001,-25.447000000000003
171,MovingAverageCrossOver,ETR,2010-01-01/2023-01-01,0.3,XLU,0,-4.223333333333334,3.6558333333333333,-7.879166666666666
172,MovingAverageCrossOver,EOG,2010-01-01/2023-01-01,0.3,XLE,0,2.0066666666666664,11.804166666666667,-9.797500000000001
173,MovingAverageCrossOver,EPAM,2010-01-01/2023-01-01,0.3,XLK,0,20.198,39.712,-19.514000000000003
174,MovingAverageCrossOver,EQT,2010-01-01/2023-01-01,0.3,XLE,0,10.630833333333333,10.65833333333333,-0.027499999999996305
175,MovingAverageCrossOver,EFX,2010-01-01/2023-01-01,0.3,XLI,0,8.4175,17.910833333333333,-9.493333333333332
176,MovingAverageCrossOver,EQIX,2010-01-01/2023-01-01,0.3,XLRE,0,8.918333333333335,20.02,-11.101666666666665
177,MovingAverageCrossOver,EQR,2010-01-01/2023-01-01,0.3,XLRE,0,2.794166666666667,5.8,-3.005833333333333
178,MovingAverageCrossOver,ESS,2010-01-01/2023-01-01,0.3,XLRE,0,-2.2166666666666672,9.825833333333334,-12.0425
179,MovingAverageCrossOver,EL,2010-01-01/2023-01-01,0.3,XLP,0,7.857500000000002,20.744999999999997,-12.887499999999996
180,MovingAverageCrossOver,ETSY,2010-01-01/2023-01-01,0.3,XLY,0,34.20428571428572,51.23000000000001,-17.025714285714294
181,MovingAverageCrossOver,EG,2010-01-01/2023-01-01,0.3,XLF,0,1.336666666666667,11.760833333333336,-10.424166666666668
182,MovingAverageCrossOver,EVRG,2010-01-01/2023-01-01,0.3,XLU,0,-1.4683333333333337,9.278333333333334,-10.746666666666668
183,MovingAverageCrossOver,ES,2010-01-01/2023-01-01,0.3,XLU,0,-0.5700000000000006,9.938333333333334,-10.508333333333335
184,MovingAverageCrossOver,EXC,2010-01-01/2023-01-01,0.3,XLU,0,-1.7674999999999994,3.9250000000000003,-5.6925
185,MovingAverageCrossOver,EXPE,2010-01-01/2023-01-01,0.3,XLY,0,10.045833333333333,11.886666666666665,-1.8408333333333324
186,MovingAverageCrossOver,EXPD,2010-01-01/2023-01-01,0.3,XLI,0,0.25333333333333324,8.845833333333333,-8.5925
187,MovingAverageCrossOver,EXR,2010-01-01/2023-01-01,0.3,XLRE,0,13.101666666666667,24.9075,-11.805833333333332
188,MovingAverageCrossOver,XOM,2010-01-01/2023-01-01,0.3,XLE,0,3.5133333333333336,5.4925,-1.979166666666666
189,MovingAverageCrossOver,FFIV,2010-01-01/2023-01-01,0.3,XLK,0,-0.08999999999999986,8.051666666666668,-8.141666666666667
190,MovingAverageCrossOver,FDS,2010-01-01/2023-01-01,0.3,XLF,0,-0.10750000000000011,15.677499999999997,-15.784999999999997
191,MovingAverageCrossOver,FICO,2010-01-01/2023-01-01,0.3,XLK,0,4.155,29.10666666666666,-24.951666666666657
192,MovingAverageCrossOver,FAST,2010-01-01/2023-01-01,0.3,XLI,0,-0.8058333333333335,13.536666666666667,-14.342500000000001
193,MovingAverageCrossOver,FRT,2010-01-01/2023-01-01,0.3,XLRE,0,0.41916666666666685,4.501666666666667,-4.0825000000000005
194,MovingAverageCrossOver,FDX,2010-01-01/2023-01-01,0.3,XLI,0,6.979166666666668,9.785833333333334,-2.8066666666666666
195,MovingAverageCrossOver,FITB,2010-01-01/2023-01-01,0.3,XLF,0,10.743333333333334,11.885833333333332,-1.1424999999999983
196,MovingAverageCrossOver,FSLR,2010-01-01/2023-01-01,0.3,XLK,0,6.560833333333334,7.63,-1.069166666666666
197,MovingAverageCrossOver,FE,2010-01-01/2023-01-01,0.3,XLU,0,-6.453333333333333,1.274166666666667,-7.7275
198,MovingAverageCrossOver,FIS,2010-01-01/2023-01-01,0.3,XLF,0,6.527500000000001,12.385833333333332,-5.858333333333332
199,MovingAverageCrossOver,FI,2010-01-01/2023-01-01,0.3,XLF,0,9.760833333333332,19.384999999999994,-9.624166666666662
200,MovingAverageCrossOver,FLT,2010-01-01/2023-01-01,0.3,XLF,0,8.543333333333333,22.077499999999997,-13.534166666666664
201,MovingAverageCrossOver,FMC,2010-01-01/2023-01-01,0.3,XLB,0,2.793333333333333,14.825833333333334,-12.0325
202,MovingAverageCrossOver,F,2010-01-01/2023-01-01,0.3,XLY,0,3.6950000000000007,5.035,-1.3399999999999994
203,MovingAverageCrossOver,FTNT,2010-01-01/2023-01-01,0.3,XLK,0,19.75,36.98583333333333,-17.235833333333332
204,MovingAverageCrossOver,FTV,2010-01-01/2023-01-01,0.3,XLI,0,3.078333333333333,7.390000000000001,-4.311666666666667
205,MovingAverageCrossOver,FOXA,2010-01-01/2023-01-01,0.3,XLC,0,-7.493333333333333,1.6700000000000002,-9.163333333333334
206,MovingAverageCrossOver,FOX,2010-01-01/2023-01-01,0.3,XLC,0,-12.993333333333332,-0.8899999999999993,-12.103333333333333
207,MovingAverageCrossOver,BEN,2010-01-01/2023-01-01,0.3,XLF,0,-6.425833333333333,-0.050000000000000266,-6.375833333333333
208,MovingAverageCrossOver,FCX,2010-01-01/2023-01-01,0.3,XLB,0,8.830833333333334,8.473333333333334,0.35749999999999993
209,MovingAverageCrossOver,GRMN,2010-01-01/2023-01-01,0.3,XLY,0,10.723333333333334,12.378333333333332,-1.6549999999999976
